product_id,annotated_image_name,fabric_types_clean,wear_types_clean,colors_clean,textures_clean,value_additions_clean
2924,0430000119055_2.jpg,Silk,Shalwar Kameez,"green,pink,blue,golden","embroidery,printed",tassels
2823,1420000172227.jpg,Viscose Blend,Shalwar Kameez,"grey,yellow,green","embroidery,printed",
2823,1420000172219_2.jpg,Viscose Blend,Shalwar Kameez,"grey,yellow,green","embroidery,printed",
6300,1190000012670.jpg,Viscose,Kurta,brown,"embroidery,printed",
2504,1420000174870.jpg,Viscose Blend,Shalwar Kameez,"orange,green,golden","embroidery,printed",
2504,1420000174871_2.jpg,Viscose Blend,Shalwar Kameez,"orange,green,golden","embroidery,printed",
2380,1420000176067.jpg,Viscose,Shalwar Kameez,"grey,blue,cyan,white","dye,embroidery,printed",
2380,1420000176059_4.jpg,Viscose,Shalwar Kameez,"grey,blue,cyan,white","dye,embroidery,printed",
6548,0570000128788.jpg,Cotton,Panjabi,"orange,pink,blue",block print,
6548,0570000128788_1.jpg,Cotton,Panjabi,"orange,pink,blue",block print,
8039,0460000028637.jpg,Linen,Nightwear,orange,,
8039,0460000028637_2.jpg,Linen,Nightwear,orange,,
2982,0430000118420.jpg,Silk,Shalwar Kameez,"blue,green,golden,brown,white,red","wax dye,embroidery,brush paint,printed,striped",
2982,0430000118428_2.jpg,Silk,Shalwar Kameez,"blue,green,golden,brown,white,red","wax dye,embroidery,brush paint,printed,striped",
6907,0570000125156.jpg,Cotton,Panjabi,"orange,red,pink",block print,
6907,0570000125156_1.jpg,Cotton,Panjabi,"orange,red,pink",block print,
7698,0470000103541.jpg,Silk,Scarves,"blue,green",hand paint,
7698,0470000103541.jpg___full.png,Silk,Scarves,"blue,green",hand paint,
7686,0470000103556.jpg,Silk,Scarves,"brown,yellow,white",hand paint,
2713,1420000175762.jpg,Cotton,Shalwar Kameez,"orange,red,yellow,white","embroidery,printed",tassels
2713,1420000175754_2.jpg,Cotton,Shalwar Kameez,"orange,red,yellow,white","embroidery,printed",tassels
7888,0460000029666.jpg,Voile,Nightwear,"grey,yellow,black,pink",block print,
7888,0460000029666_1.jpg,Voile,Nightwear,"grey,yellow,black,pink",block print,
6816,0570000126800.jpg,Cotton,Panjabi,"black,green,golden","block print,textured",
6816,0570000126800_1.jpg,Cotton,Panjabi,"black,green,golden","block print,textured",
7352,0570000115694.jpg,Voile,Panjabi,"pink,white,blue",block print,
7352,0570000115694_2.jpg___dress.png,Voile,Panjabi,"pink,white,blue",block print,
6934,0570000119023.jpg,Viscose Blend,Panjabi,"grey,green",block print,
6934,0570000119023_1.jpg,Viscose Blend,Panjabi,"grey,green",block print,
7113,0570000121718.jpg,Cotton,Panjabi,blue,block print,
7113,0570000121718_1.jpg,Cotton,Panjabi,blue,block print,
7457,0410000100429.jpg,Cotton,Coats & Jackets,blue,tie dye,
7457,0410000100429_2.jpg,Cotton,Coats & Jackets,blue,tie dye,
8045,0460000028095.jpg,Voile,Nightwear,"white,green","tie dye,screen print",lace
8045,0460000028095_1.jpg,Voile,Nightwear,"white,green","tie dye,screen print",lace
7735,0470000103430.jpg,Silk,Scarves,"orange,red,blue,white",hand paint,
7281,0570000120842.jpg,Voile,Panjabi,"blue,cyan",block print,
7281,0570000120842_1.jpg,Voile,Panjabi,"blue,cyan",block print,
2700,1420000171626.jpg,Cotton,Shalwar Kameez,"red,brown,yellow,white","embroidery,batik print",
2700,1420000171626_1.jpg___full.png,Cotton,Shalwar Kameez,"red,brown,yellow,white","embroidery,batik print",
6609,0570000130347.jpg,Viscose,Panjabi,blue,block print,
6609,0570000130347.jpg___upper.png,Viscose,Panjabi,blue,block print,
6826,0570000124772.jpg,Viscose,Panjabi,"red,brown,black",block print,
6826,0570000124772_1.jpg,Viscose,Panjabi,"red,brown,black",block print,
6469,1190000008763.jpg,Viscose,Kurta,"grey,brown,pink,green","embroidery,printed",
6469,1190000008763_3.jpg___full.png,Viscose,Kurta,"grey,brown,pink,green","embroidery,printed",
2944,0430000118768_1.jpg,Muslin,Shalwar Kameez,"orange,red,brown,green","tie dye,embroidery",
2944,0430000118777_4.jpg,Muslin,Shalwar Kameez,"orange,red,brown,green","tie dye,embroidery",
7742,0470000103423.jpg,Silk,Scarves,"white,green",hand paint,
2835,1420000171658.jpg,Viscose,Shalwar Kameez,"red,yellow,white,golden","dye,embroidery,printed",
2835,1420000171658_3.jpg,Viscose,Shalwar Kameez,"red,yellow,white,golden","dye,embroidery,printed",
6508,0570000128377.jpg,Cotton,Panjabi,"purple,blue",block print,
3397,0410000104889.jpg,Cotton,Maternity,"yellow,pink,white,green",printed,
3397,0410000104889_1.jpg,Cotton,Maternity,"yellow,pink,white,green",printed,
3358,0410000104845.jpg,Cotton,Maternity,"grey,white",,
7160,0570000122186.jpg,Linen,Panjabi,pink,block print,
7160,0570000122186_1.jpg,Linen,Panjabi,"pink,white",block print,
2804,1420000177036.jpg,Cotton,Shalwar Kameez,"red,green,golden","dobby,embroidery,printed",
2804,1420000177028_2.jpg,Cotton,Shalwar Kameez,"green,pink,golden","dobby,embroidery,printed",
2976,0430000116152.jpg,Silk,Shalwar Kameez,"brown,yellow","embroidery,printed",
2976,0430000116152_3.jpg___full.png,Silk,Shalwar Kameez,"brown,yellow","embroidery,printed",
2976,0430000116152_1.jpg,Silk,Shalwar Kameez,"brown,yellow","embroidery,printed",
6822,0570000124502.jpg,Cotton,Panjabi,"brown,blue,white",block print,
3174,0410000107367.jpg,Viscose,Maternity,brown,embroidery,
3174,0410000107367_2.jpg,Viscose,Maternity,brown,embroidery,
2362,1420000169480.jpg,Viscose,Shalwar Kameez,black,"tie dye,embroidery,brush paint",
2362,1420000169480_2.jpg,Viscose,Shalwar Kameez,black,"tie dye,embroidery,brush paint",
3302,0410000102522.jpg,Viscose,Maternity,"red,brown,black,pink","embroidery,printed,textured",
3302,0410000102522_1.jpg,Viscose,Maternity,red,"embroidery,printed,textured",
6983,0570000129820.jpg,Viscose,Panjabi,"orange,blue",block print,
6983,0570000129820_1.jpg,Viscose,Panjabi,"orange,blue",block print,
2319,1420000177887.jpg,Cotton,Shalwar Kameez,"orange,red,yellow","embroidery,printed",tassels
2319,1420000177887_2.jpg,Cotton,Shalwar Kameez,"orange,red,yellow","embroidery,printed",tassels
2647,1420000162214.jpg,Viscose,Shalwar Kameez,"red,brown,blue","embroidery,printed","handloom,sequins"
2647,1420000162214_3.jpg___full.png,Viscose,Shalwar Kameez,"red,brown,blue","embroidery,printed","handloom,sequins"
7365,0570000113207.jpg,Voile,Panjabi,"orange,pink,white",block print,
7365,0570000113207_1.jpg,Voile,Panjabi,"orange,pink,white",block print,
7827,0460000029822.jpg,Voile,Nightwear,"blue,white","embroidery,printed",lace
7827,0460000029822_1.jpg,Voile,Nightwear,"blue,white","embroidery,printed",lace
7714,0470000103470.jpg,Silk,Scarves,blue,painted,
6545,0570000128979.jpg,Viscose,Panjabi,"black,blue",textured,
7121,0570000122422.jpg,Viscose Blend,Panjabi,brown,block print,
7121,0570000122422_1.jpg,Viscose Blend,Panjabi,brown,block print,
7558,0470000103786.jpg,Silk,Scarves,"red,brown,black,white",hand paint,
7726,0410000103347.jpg,Silk,Scarves,"orange,purple",painted,
6384,1190000011608.jpg,Viscose Blend,Kurta,"pink,purple","floral,screen print,textured",
6384,1190000011608_1.jpg,Viscose Blend,Kurta,"pink,purple","floral,screen print,textured",
3283,0410000103022_3.jpg,Viscose Blend,Maternity,"blue,green","tie dye,screen print",
3065,0410000098225.jpg,Cotton,Maternity,"blue,white,golden",,
3065,0410000098225_2.jpg,Cotton,Maternity,"blue,white,golden",,
6864,0570000127628.jpg,Viscose,Panjabi,"orange,red,blue,golden",block print,
2527,1420000172671_1.jpg,Viscose Blend,Shalwar Kameez,"grey,pink","embroidery,printed",
2527,1420000172663_2.jpg,Viscose Blend,Shalwar Kameez,"grey,pink","embroidery,printed",
8014,0460000028577.jpg,Cotton,Nightwear,"brown,yellow",printed,lace
8014,0460000028577_1.jpg,Cotton,Nightwear,"brown,yellow",printed,lace
2756,1420000165044_1.jpg,Cotton,Shalwar Kameez,"yellow,pink,green",screen print,
2756,1420000165044_3.jpg___full.png,Cotton,Shalwar Kameez,"yellow,pink,green",screen print,
7171,0570000122553.jpg,Cotton,Panjabi,"orange,green",block print,
7171,0570000122553_2.jpg,Cotton,Panjabi,"orange,green",block print,
6717,0570000128518.jpg,Cotton,Panjabi,"grey,brown,black",block print,
6717,0570000128518_1.jpg,Cotton,Panjabi,"grey,brown,black",block print,
2560,1420000172751.jpg,Viscose Blend,Shalwar Kameez,"pink,green,orange,grey,white","check,embroidery,printed",tassels
2560,1420000172751_3.jpg,Viscose Blend,Shalwar Kameez,"pink,green,orange,grey,white","check,embroidery,printed",tassels
7688,0470000103551.jpg,Silk,Scarves,"blue,cyan,green",hand paint,
3274,0410000106872.jpg,Viscose Blend,Maternity,"brown,yellow","embroidery,printed",
2842,1420000170469_1.jpg,Viscose Blend,Shalwar Kameez,"yellow,white,green","embroidery,printed",
2842,1420000170469_3.jpg,Viscose Blend,Shalwar Kameez,"yellow,white,green","embroidery,printed",
6657,0570000126857_1.jpg,Viscose Blend,Panjabi,"orange,yellow,pink",block print,
6657,0570000126857_1_1.jpg,Viscose Blend,Panjabi,"orange,yellow,pink",block print,
7624,0470000103703.jpg,Silk,Scarves,"black,white",hand paint,
2987,0430000118380.jpg,Silk,Shalwar Kameez,"orange,brown,yellow,golden","tie dye,embroidery,printed",
2987,0430000118372_2.jpg,Silk,Shalwar Kameez,"orange,brown,yellow,golden","tie dye,embroidery,printed",
7146,0570000123347.jpg,Viscose Blend,Panjabi,"brown,blue",block print,
7146,0570000123347_1.jpg,Viscose Blend,Panjabi,blue,block print,
3537,0470000103582.jpg,Cotton,Fabric (Metres),purple,tie dye,
3537,0470000103582_1.jpg,Cotton,Fabric (Metres),"purple,white",tie dye,
6421,1190000010372.jpg,Viscose Blend,Kurta,"grey,pink,red","embroidery,printed",
6421,1190000010372_2.jpg___upper.png,Viscose Blend,Kurta,"grey,pink,red","embroidery,printed",
7994,0460000029077.jpg,Voile,Nightwear,"blue,white","tie dye,embroidery",
7994,0460000029077_1.jpg,Voile,Nightwear,"blue,white","tie dye,embroidery",
6430,1190000011041.jpg,Cotton,Kurta,"red,brown","embroidery,printed,textured",
6430,1190000011041_1.jpg,Cotton,Kurta,"red,brown","embroidery,printed,textured",
6759,0570000127288.jpg,Cotton,Panjabi,"grey,black,blue",check,
6759,0570000127288.jpg___full.png,Cotton,Panjabi,"grey,black,blue",check,
3380,0410000106413.jpg,Cotton,Maternity,"blue,white",printed,
3380,0410000106413_2.jpg,Cotton,Maternity,"blue,white",printed,
3024,0430000115896.jpg,Silk,Shalwar Kameez,"blue,cyan,green,brown,white","embroidery,printed",stone work
3024,0430000115904_2.jpg,Silk,Shalwar Kameez,"brown,white,green","embroidery,printed",stone work
7370,0570000117365.jpg,Voile,Panjabi,"black,pink",screen print,
7370,0570000117365_1.jpg,Voile,Panjabi,"black,pink",screen print,
8011,0460000028502_3.jpg,Voile,Nightwear,"brown,white,green",embroidery,lace
8011,0460000028502_2.jpg,Voile,Nightwear,green,embroidery,lace
3016,0430000116496_2.jpg,Muslin,Shalwar Kameez,"purple,blue,pink,green","embroidery,printed",
3016,0430000116489_2.jpg,Muslin,Shalwar Kameez,"purple,blue,pink,green","embroidery,printed",
7425,0410000099756.jpg,Viscose Blend,Tops,"pink,white","embroidery,printed,textured",
7425,0410000099756_2.jpg,Viscose Blend,Tops,"pink,white","embroidery,printed,textured",
7690,0470000103437.jpg,Silk,Scarves,blue,hand paint,
3009,0430000116476_1.jpg,Silk,Shalwar Kameez,"brown,white,golden","embroidery,printed",
3009,0430000116476_3.jpg,Silk,Shalwar Kameez,"brown,white","embroidery,printed",
3009,0430000116476_1_1.jpg,Silk,Shalwar Kameez,"brown,golden,white,green","embroidery,printed",
6766,0570000127007.jpg,Viscose,Panjabi,"brown,golden","dobby,block print",
7150,0570000121855.jpg,Cotton,Panjabi,"black,golden,green","floral,block print",
7150,0570000121855_1.jpg,Cotton,Panjabi,"black,golden,green","floral,block print",
7178,0570000120805_1.jpg,Voile,Panjabi,"red,brown,white,golden",block print,
7178,0570000120805_1_1.jpg,Voile,Panjabi,"brown,golden",block print,
3087,0410000097493.jpg,Viscose,Maternity,"blue,white","wax dye,embroidery",
3087,0410000097493_2.jpg,Viscose,Maternity,"blue,white","wax dye,embroidery",
3238,0410000105873.jpg,Viscose,Maternity,"grey,blue,cyan,green",embroidery,
3238,0410000105873_2.jpg,Viscose,Maternity,"grey,blue,cyan,green",embroidery,
6529,0570000128402.jpg,Cotton,Panjabi,"orange,grey,brown,black","block print,textured",
3326,0410000105358.jpg,Voile,Maternity,"blue,white",embroidery,
3326,0410000105358_1.jpg,Voile,Maternity,"blue,white",embroidery,
6457,1190000009485.jpg,Viscose,Kurta,"blue,green","dobby,embroidery,printed",sequins
6457,1190000009485_2.jpg,Viscose,Kurta,"blue,green","dobby,embroidery,printed",sequins
2911,1420000158456.jpg,Voile,Shalwar Kameez,"red,pink","embroidery,printed,textured",
2911,1420000158456_3.jpg,Voile,Shalwar Kameez,"red,pink,green","embroidery,printed,textured",
3483,0660000104791.jpg,Viscose,Shawls,"grey,green,red",,"handloom,fringe"
3483,0660000104791_2.jpg,Viscose,Shawls,"grey,green,red",,"handloom,fringe"
6618,0570000128146.jpg,Viscose,Panjabi,purple,dobby,
3210,0410000105769.jpg,Viscose,Maternity,red,"embroidery,printed",
3210,0410000105769_2.jpg,Viscose,Maternity,"red,blue","embroidery,printed",
7584,0470000103962.jpg,Cotton,Scarves,blue,hand paint,
7697,0470000103542.jpg,Silk,Scarves,"grey,yellow,blue,red",hand paint,
7495,0410000108353.jpg,Cotton,Skirts,"grey,red",embroidery,
7495,0410000108353_2.jpg,Cotton,Skirts,"grey,red",embroidery,
2945,0430000118872.jpg,Silk,Shalwar Kameez,green,"embroidery,printed,striped",sequins
2945,0430000118872_1.jpg___full.png,Silk,Shalwar Kameez,green,"embroidery,printed,striped",sequins
7458,0410000097586.jpg,Viscose,Coats & Jackets,blue,"dobby,embroidery,printed",sequins
7458,0410000097586_3.jpg,Viscose,Coats & Jackets,blue,"dobby,embroidery,printed",sequins
3422,0410000101987_1.jpg,Cotton,Maternity,"white,green","floral,printed",
3422,0410000101987_1.jpg___dress.png,Cotton,Maternity,"white,green","floral,printed",
3422,0410000101987_1_1.jpg,Cotton,Maternity,"white,green","floral,printed",
3096,0410000097065.jpg,Viscose Blend,Maternity,red,"wax dye,embroidery,printed,textured",
3096,0410000097065.jpg___upper.png,Viscose Blend,Maternity,red,"wax dye,embroidery,printed,textured",
6342,1190000010663.jpg,Viscose Blend,Kurta,"blue,white","embroidery,printed,textured",
6342,1190000010663_2.jpg,Viscose Blend,Kurta,"blue,white","embroidery,printed,textured",
6605,0570000117479.jpg,Cotton,Panjabi,grey,striped,
6605,0570000117479_1.jpg,Cotton,Panjabi,grey,striped,
3353,0410000105678.jpg,Cotton,Maternity,grey,textured,
7702,0470000103535.jpg,Silk,Scarves,"blue,cyan,brown,white,purple",hand paint,
7988,0460000028947.jpg,Voile,Nightwear,orange,"tie dye,embroidery",
7988,0460000028947_1.jpg,Voile,Nightwear,orange,"tie dye,embroidery",
2569,1420000173103.jpg,Viscose Blend,Shalwar Kameez,"orange,red,brown","embroidery,printed",
2569,1420000173111_2.jpg,Viscose Blend,Shalwar Kameez,"orange,red,brown","embroidery,printed",
7021,0570000125072_1.jpg,Viscose Blend,Panjabi,"black,green","block print,textured",
7021,0570000125072_1_1.jpg,Viscose Blend,Panjabi,"black,green","block print,textured",
6998,0570000122948.jpg,Viscose Blend,Panjabi,"grey,brown,green",printed,
6998,0570000122948_1.jpg,Viscose Blend,Panjabi,"grey,brown,green",printed,
6312,1190000012398_3.jpg,Viscose Blend,Kurta,green,"embroidery,printed",
6312,1190000012398_2_1.jpg,Viscose Blend,Kurta,green,"embroidery,printed",
7743,0470000103360.jpg,Silk,Scarves,"purple,green",hand paint,
7972,0460000029316.jpg,Voile,Nightwear,yellow,block print,
7972,0460000029316_1.jpg,Voile,Nightwear,yellow,block print,
6915,0570000121888.jpg,Cotton,Panjabi,"purple,blue",screen print,
6915,0570000121888_1.jpg,Cotton,Panjabi,"purple,blue",screen print,
2333,1420000177511_8.jpg,Viscose Blend,Shalwar Kameez,"pink,blue,golden,brown,red","embroidery,printed",tassels
2333,1420000177511_1_1.jpg___full.png,Viscose Blend,Shalwar Kameez,"pink,blue,golden,brown,red","embroidery,printed",tassels
6420,1190000011049.jpg,Viscose Blend,Kurta,"orange,red,yellow","embroidery,printed",
6420,1190000011049_2.jpg,Viscose Blend,Kurta,"orange,red,yellow","embroidery,printed",
7357,0570000117591.jpg,Viscose,Panjabi,yellow,,
7357,0570000117591_1.jpg,Viscose,Panjabi,"yellow,white",,
2443,1420000161947.jpg,Cotton,Shalwar Kameez,"brown,yellow,white,green","embroidery,printed",
2443,1420000161939_2.jpg,Cotton,Shalwar Kameez,"brown,yellow,white,green","embroidery,printed",
3321,0410000104572.jpg,Viscose,Maternity,"grey,purple,pink,blue",screen print,
3321,0410000104572_2.jpg,Viscose,Maternity,"grey,purple,pink,blue",screen print,
3366,0410000100921.jpg,Viscose,Maternity,green,,
3366,0410000100921.jpg___full.png,Viscose,Maternity,green,,
7061,0570000122438.jpg,Viscose Blend,Panjabi,"yellow,green",block print,
7061,0570000122438_1.jpg,Viscose Blend,Panjabi,"brown,yellow",block print,
3376,0410000107594.jpg,Cotton,Maternity,"grey,pink,white",printed,
3376,0410000107594_2.jpg,Cotton,Maternity,"grey,pink,white",printed,
3071,0410000105201.jpg,Viscose Blend,Maternity,"grey,black",tie dye,handloom
3071,0410000105201.jpg___full.png,Viscose Blend,Maternity,"grey,black",tie dye,handloom
3071,0410000105201_2.jpg,Viscose Blend,Maternity,"grey,black",tie dye,handloom
3374,0410000108099.jpg,Cotton,Maternity,"pink,blue,orange,yellow,white",printed,
3374,0410000108099_1.jpg,Cotton,Maternity,"pink,blue,orange,yellow,white",printed,
3481,0660000104940.jpg,Viscose,Shawls,"yellow,black,blue",,"handloom,fringe"
3481,0660000104940_2.jpg,Viscose,Shawls,"yellow,black,blue",,"handloom,fringe"
6336,1190000012870_1.jpg,Viscose,Kurta,"blue,green","dye,embroidery,brush paint",
6336,1190000012870_1_1.jpg,Viscose,Kurta,"blue,green","dye,embroidery,brush paint",
3309,0410000105252.jpg,Linen,Maternity,black,"embroidery,printed",
3309,0410000105252_3.jpg,Linen,Maternity,"red,black","embroidery,printed",
6351,1190000012202.jpg,Viscose,Kurta,"pink,golden,brown,orange,red","embroidery,printed",
6351,1190000012202_1.jpg,Viscose,Kurta,"pink,golden,brown,orange,red","embroidery,printed",
6540,0570000129045.jpg,Viscose Blend,Panjabi,"blue,white","block print,textured",
2508,1420000172825.jpg,Viscose Blend,Shalwar Kameez,"pink,cyan,golden,black,red,purple","embroidery,printed,striped",
2508,1420000172831_3.jpg,Viscose Blend,Shalwar Kameez,"pink,cyan,golden,black,red,purple","embroidery,printed,striped",
7916,0460000029271.jpg,Linen,Nightwear,"black,white","embroidery,striped",
7916,0460000029271_1.jpg,Linen,Nightwear,"black,white","embroidery,striped",
6378,1190000011137.jpg,Cotton,Kurta,"red,brown,white","embroidery,printed",
6378,1190000011137_2.jpg,Cotton,Kurta,"brown,white","embroidery,printed",
3198,0410000103059.jpg,Viscose,Maternity,"cyan,white,green","embroidery,printed",
3198,0410000103059_2.jpg,Viscose,Maternity,"cyan,white,green","embroidery,printed",
7413,0410000103187_2.jpg,Viscose Blend,Tops,red,textured,
2760,1420000176721_1.jpg,Viscose,Shalwar Kameez,"pink,green","embroidery,printed",
2760,1420000176721_2.jpg,Viscose,Shalwar Kameez,"pink,green","embroidery,printed",
6400,1190000010881.jpg,Viscose,Kurta,"red,green,golden","embroidery,printed",
3521,0970000093358.jpg,Cotton,Fabric (Metres),"red,brown","tie dye,printed",
7266,0570000121359.jpg,Cotton,Panjabi,"grey,white",block print,
7266,0570000121359_1.jpg,Cotton,Panjabi,"grey,white",block print,
3545,0470000103142.jpg,Cotton,Fabric (Metres),purple,dye,
7000,0570000122908.jpg,Viscose Blend,Panjabi,"blue,white","block print,textured",
7000,0570000122908_1.jpg,Viscose Blend,Panjabi,"blue,white","block print,textured",
7882,0460000029406_1.jpg,Cotton,Nightwear,"brown,blue,white,green",printed,lace
7882,0460000029406_1_1.jpg,Cotton,Nightwear,"brown,blue,white,green",printed,lace
7660,0470000103617.jpg,Silk,Scarves,"orange,black,white",hand paint,
3523,0970000093295.jpg,Cotton,Fabric (Metres),"orange,pink",tie dye,
6691,0570000116894.jpg,Viscose Blend,Panjabi,"orange,white,green",block print,
6691,0570000116894_1.jpg,Viscose Blend,Panjabi,"orange,white,green",block print,
7199,0570000119539.jpg,Cotton,Panjabi,"yellow,white,golden","screen print,textured",lace
7199,0570000119539_1.jpg,Cotton,Panjabi,"yellow,white,golden","screen print,textured",lace
2878,1420000167526_1.jpg,Viscose,Shalwar Kameez,"pink,blue,green","embroidery,printed,textured",mirror work
2878,1420000167526_2.jpg,Viscose,Shalwar Kameez,"pink,blue,green","embroidery,printed,textured",mirror work
3535,0470000103576.jpg,Cotton,Fabric (Metres),"cyan,green",tie dye,
6292,1190000012414.jpg,Viscose,Kurta,"blue,brown,grey,yellow,white","embroidery,printed",
6292,1190000012414.jpg___full.png,Viscose,Kurta,"blue,brown,grey,yellow,white","embroidery,printed",
7382,0410000107410_1.jpg,Viscose,Tops,purple,,
6544,0570000130615.jpg,Viscose,Panjabi,"red,brown,blue,golden",block print,
7323,0570000117728.jpg,Viscose Blend,Panjabi,"red,brown,black,golden","block print,textured",
7323,0570000117728_1.jpg,Viscose Blend,Panjabi,"red,brown,black,golden","block print,textured",
2832,1420000170279.jpg,Viscose Blend,Shalwar Kameez,"pink,cyan,golden,white,purple","embroidery,printed",tassels
2832,1420000170272_2.jpg,Viscose Blend,Shalwar Kameez,"purple,pink,cyan,white","embroidery,printed",tassels
6976,0570000129078.jpg,Cotton,Panjabi,"red,blue,white","embroidery,printed",
6976,0570000129078_1.jpg,Cotton,Panjabi,"red,black","embroidery,printed",
3260,0410000098809.jpg,Cotton,Maternity,"red,pink","screen print,textured",
3260,0410000098809_2.jpg,Cotton,Maternity,"red,pink","screen print,textured",
7050,0570000125261.jpg,Viscose,Panjabi,"purple,green",block print,
7050,0570000125261_1.jpg___full.png,Viscose,Panjabi,"purple,green",block print,
7497,0410000106859.jpg,Viscose,Skirts,purple,textured,
6376,1190000010180.jpg,Viscose Blend,Kurta,"brown,purple,green","tie dye,embroidery",
6376,1190000010180_2.jpg,Viscose Blend,Kurta,"purple,green","tie dye,embroidery",
3356,0410000102589.jpg,Cotton,Maternity,green,textured,
6392,1190000011385.jpg,Viscose,Kurta,"pink,blue,green,grey,yellow","dye,embroidery,printed",
6392,1190000011385_1.jpg,Viscose,Kurta,"pink,blue,green,grey,yellow","dye,embroidery,printed",
2836,1420000173183.jpg,Viscose Blend,Shalwar Kameez,"pink,golden,brown,yellow,red","embroidery,printed",
2836,1420000173183_2.jpg,Viscose Blend,Shalwar Kameez,"pink,golden,brown,yellow,red","embroidery,printed",
2932,0430000118849.jpg,Silk,Shalwar Kameez,"blue,brown,orange,white,red","embroidery,printed,textured",tassels
2932,0430000118841_4.jpg,Silk,Shalwar Kameez,"blue,brown,orange,white,red","embroidery,printed,textured",tassels
2884,1420000167753.jpg,Cotton,Shalwar Kameez,"brown,purple","embroidery,printed",
2884,1420000167753_3.jpg,Cotton,Shalwar Kameez,"brown,purple","embroidery,printed",
7107,0570000124707_1.jpg,Viscose,Panjabi,"brown,blue",block print,
7107,0570000124707_1_1.jpg,Viscose,Panjabi,"brown,blue",block print,
6505,0570000130624.jpg,Viscose,Panjabi,"blue,golden","block print,textured",
6505,0570000130624.jpg___dress.png,Viscose,Panjabi,"blue,golden","block print,textured",
6482,1190000007181_1.jpg,Viscose Blend,Kurta,"orange,red,brown,yellow","tie dye,screen print",
6482,1190000007181_1_1.jpg,Viscose Blend,Kurta,"orange,red,brown,yellow","tie dye,screen print",
3363,0410000100418.jpg,Cotton,Maternity,blue,,
6616,0570000128179.jpg,Voile,Panjabi,"purple,pink,blue",block print,
6328,1190000011648.jpg,Viscose,Kurta,"brown,blue,golden","embroidery,printed",
6328,1190000011648_2.jpg,Viscose,Kurta,"brown,blue,golden","embroidery,printed",
7861,0460000030036.jpg,Voile,Nightwear,"grey,green",tie dye,
7861,0460000030036_1.jpg,Voile,Nightwear,"grey,green",tie dye,
6913,0570000124109.jpg,Viscose Blend,Panjabi,"grey,green",block print,
6913,0570000124109_1.jpg,Viscose Blend,Panjabi,"grey,green",block print,
6364,1190000012034.jpg,Viscose,Kurta,"yellow,cyan,green","embroidery,printed",
6364,1190000012034_1.jpg,Viscose,Kurta,"yellow,cyan,green","embroidery,printed",
6783,0570000124543.jpg,Viscose Blend,Panjabi,"orange,purple,white",block print,
7900,0460000029784_1.jpg,Voile,Nightwear,"black,white","embroidery,printed",
7900,0460000029784_2.jpg,Voile,Nightwear,"black,white","embroidery,printed",
7782,0470000103085.jpg,Silk,Scarves,"grey,blue,white",hand paint,
7240,0570000120924.jpg,Voile,Panjabi,"brown,pink,green",block print,
7240,0570000120924_1.jpg,Voile,Panjabi,"brown,pink,green",block print,
2618,1420000167361.jpg,Viscose Blend,Shalwar Kameez,"red,black","embroidery,printed,textured",
2618,1420000167361_2.jpg,Viscose Blend,Shalwar Kameez,"red,black","embroidery,printed,textured",
3341,0410000107426_1.jpg,Cotton,Maternity,red,,
6483,1190000006567.jpg,Linen,Kurta,yellow,"wax dye,embroidery,batik print",
7019,0570000125253.jpg,Cotton,Panjabi,"yellow,purple,golden","mauve,block print",
7019,0570000125253_1.jpg,Cotton,Panjabi,"yellow,purple,golden","mauve,block print",
2952,0430000119469.jpg,Silk,Shalwar Kameez,"black,golden,white,green","embroidery,brush paint,printed",tassels
2952,0430000119469_4.jpg,Silk,Shalwar Kameez,"black,golden,white,green","embroidery,brush paint,printed",tassels
7611,0470000103685.jpg,Silk,Scarves,red,hand paint,
7935,0460000029386.jpg,Cotton,Nightwear,"pink,white","embroidery,printed",
7935,0460000029386_1.jpg,Cotton,Nightwear,"pink,white","embroidery,printed",
7466,0410000098772.jpg,Viscose,Coats & Jackets,green,"screen print,textured",
7466,0410000098772.jpg___full.png,Viscose,Coats & Jackets,green,"screen print,textured",
6520,0570000131267.jpg,Viscose,Panjabi,"red,brown,golden",block print,
6520,0570000131267.jpg___full.png,Viscose,Panjabi,"red,brown,golden",block print,
7775,0470000103258.jpg,Silk,Scarves,"brown,yellow,white",hand paint,
2606,1420000168810.jpg,Viscose Blend,Shalwar Kameez,"orange,brown,white","dye,embroidery,printed",
2606,1420000168810_3.jpg,Viscose Blend,Shalwar Kameez,"orange,brown,white","dye,embroidery,printed",
7125,0570000125139.jpg,Cotton,Panjabi,"grey,green",block print,
7125,0570000125139_1.jpg,Cotton,Panjabi,"grey,white",block print,
7011,0570000122162.jpg,Viscose Blend,Panjabi,"red,black",textured,
7011,0570000122162_1.jpg,Viscose Blend,Panjabi,"red,black",textured,
7928,0460000029346.jpg,Linen,Nightwear,"brown,white",,
7928,0460000029346_2.jpg,Linen,Nightwear,"brown,black,white",,
2406,1420000170151.jpg,Viscose Blend,Shalwar Kameez,"yellow,purple","embroidery,printed",
2406,1420000170159_2.jpg,Viscose Blend,Shalwar Kameez,"yellow,purple","embroidery,printed",
7615,0470000103706.jpg,Silk,Scarves,"grey,brown,blue,red",hand paint,
7604,0470000103841.jpg,Viscose,Scarves,"brown,blue",,handloom
